project_id,project_type,project_scale,project_duration_years,complexity_index,initial_investment,tax_rate,risk_index,year,inflation_rate,market_growth_rate,revenue,operating_cost,capex,working_capital,cash_flow
P0443,Manufacturing,Small,10,0.45,36139794.92,0.27,0.35,2,0.03,0.05,15974748.21,12710632.13,852509.28,803965.34,1571321.7
P0443,Manufacturing,Small,10,0.45,36139794.92,0.27,0.35,3,0.07,0.08,23994236.3,18083360.57,1999685.64,1302573.24,1815667.86
P0443,Manufacturing,Small,10,0.45,36139794.92,0.27,0.35,4,0.03,0.06,22138823.6,17597248.66,1963352.48,1193854.11,1479625.36
P0443,Manufacturing,Small,10,0.45,36139794.92,0.27,0.35,5,0.05,0.01,21408302.35,16026560.35,1745445.59,1106833.88,2325066.85
P0443,Manufacturing,Small,10,0.45,36139794.92,0.27,0.35,6,0.05,0.05,22322226.22,17488684.97,2131514.12,1122441.58,1384663.7
P0443,Manufacturing,Small,10,0.45,36139794.92,0.27,0.35,7,0.05,-0.02,22041538.51,17310924.99,1432731.87,1182095.16,1938856.27
P0443,Manufacturing,Small,10,0.45,36139794.92,0.27,0.35,8,0.03,0.06,22104471.36,16418108.06,1379561.03,1113036.75,2895357.74
P0443,Manufacturing,Small,10,0.45,36139794.92,0.27,0.35,9,0.05,0.14,24370506.52,20237376.43,1694117.07,1148439.53,1273616.21
P0443,Manufacturing,Small,10,0.45,36139794.92,0.27,0.35,10,0.05,-0.0,20173937.47,16346768.68,1002584.85,1093136.8,1876323.95
P0444,Technology,Large,9,0.55,18107432.49,0.27,0.56,1,0.06,0.09,6355409.81,3707415.2,2105588.67,477632.68,-647384.49
P0444,Technology,Large,9,0.55,18107432.49,0.27,0.56,2,0.06,0.02,6672840.59,3631943.78,926743.29,499521.92,1255129.77
P0444,Technology,Large,9,0.55,18107432.49,0.27,0.56,3,0.07,0.07,9981027.18,5673749.89,454949.27,764965.97,2525157.93
P0444,Technology,Large,9,0.55,18107432.49,0.27,0.56,4,0.03,0.05,9752111.99,4950645.27,1011298.43,744884.91,2422608.52
P0444,Technology,Large,9,0.55,18107432.49,0.27,0.56,5,0.05,0.06,10937249.54,6104709.6,883984.27,814164.88,2627823.89
P0444,Technology,Large,9,0.55,18107432.49,0.27,0.56,6,0.05,0.07,11352374.98,6692540.96,722009.25,766491.86,2649175.18
P0444,Technology,Large,9,0.55,18107432.49,0.27,0.56,7,0.09,0.01,11596815.89,6665251.68,610345.51,834193.22,3044297.6
P0444,Technology,Large,9,0.55,18107432.49,0.27,0.56,8,0.03,0.04,10039621.67,5759442.09,1208315.84,860077.75,1920985.31
P0444,Technology,Large,9,0.55,18107432.49,0.27,0.56,9,0.05,0.06,11702307.07,7169217.84,277250.6,833693.83,3098144.18
P0445,Healthcare,Small,7,0.63,78191566.71,0.22,0.48,1,0.05,0.15,38878459.97,25520472.63,5807680.66,3297229.39,1219837.11
P0445,Healthcare,Small,7,0.63,78191566.71,0.22,0.48,2,0.02,0.07,46036754.84,27811311.7,1623829.12,4167295.76,11680937.95
P0445,Healthcare,Small,7,0.63,78191566.71,0.22,0.48,3,0.09,0.08,71995031.04,43966093.86,4124552.1,5346916.28,16744820.98
P0445,Healthcare,Small,7,0.63,78191566.71,0.22,0.48,4,0.03,0.05,74118057.28,50710703.08,3875676.02,6800626.41,12717365.93
P0445,Healthcare,Small,7,0.63,78191566.71,0.22,0.48,5,0.05,0.01,57632556.09,38355168.61,3699291.3,4892507.62,13032019.24
P0445,Healthcare,Small,7,0.63,78191566.71,0.22,0.48,6,0.1,0.11,86708003.27,58942060.28,4584825.04,7523077.12,14831302.83
P0445,Healthcare,Small,7,0.63,78191566.71,0.22,0.48,7,0.05,0.06,59323587.23,39345133.45,1511802.82,4769922.76,17022731.69
P0446,Healthcare,Small,7,0.4,50210893.27,0.23,0.65,1,0.06,0.06,15169297.74,12052768.02,6318880.25,741758.69,-4582054.9
P0446,Healthcare,Small,7,0.4,50210893.27,0.23,0.65,2,0.04,0.02,17407325.43,12210223.88,867982.77,877268.55,3035415.54
P0446,Healthcare,Small,7,0.4,50210893.27,0.23,0.65,3,0.04,0.02,23254336.51,18108391.74,1064908.26,1168530.5,2711815.87
P0446,Healthcare,Small,7,0.4,50210893.27,0.23,0.65,4,0.06,0.06,23078330.3,16002885.88,2303656.62,1029133.29,3232580.09
P0446,Healthcare,Small,7,0.4,50210893.27,0.23,0.65,5,0.05,0.05,20173306.94,13813929.84,2593796.83,1081628.59,2400172.09
P0446,Healthcare,Small,7,0.4,50210893.27,0.23,0.65,6,0.09,0.04,24221814.72,16610047.0,2163077.78,1163095.2,3544690.58
P0446,Healthcare,Small,7,0.4,50210893.27,0.23,0.65,7,0.06,0.1,20606699.0,15684855.34,478269.22,1115733.96,3228351.87
P0447,Energy,Medium,6,0.56,210296153.81,0.25,0.71,1,0.06,0.05,25301330.26,14137492.71,22157107.77,2503287.18,-15847496.33
P0447,Energy,Medium,6,0.56,210296153.81,0.25,0.71,2,0.08,0.01,44923869.14,26398200.54,8510372.72,4314851.9,3663455.46
P0447,Energy,Medium,6,0.56,210296153.81,0.25,0.71,3,0.04,0.07,55130060.29,31639446.66,5327073.04,4911258.72,11766145.91
P0447,Energy,Medium,6,0.56,210296153.81,0.25,0.71,4,0.06,0.07,51688426.75,31436298.19,5183243.86,4821193.86,9793453.27
P0447,Energy,Medium,6,0.56,210296153.81,0.25,0.71,5,0.03,0.08,55540535.93,30760171.01,6158847.13,5148763.44,12258002.8
P0447,Energy,Medium,6,0.56,210296153.81,0.25,0.71,6,0.04,0.05,59270659.53,33545239.07,2229183.54,6466557.88,16346920.05
P0448,Energy,Medium,8,0.89,91207773.38,0.16,0.5,1,0.07,0.07,17510375.3,6997696.83,14123816.71,1270625.02,-5994032.14
P0448,Energy,Medium,8,0.89,91207773.38,0.16,0.5,2,0.04,-0.01,27617993.67,12694096.59,5944155.27,1970552.44,5892196.11
P0448,Energy,Medium,8,0.89,91207773.38,0.16,0.5,3,0.09,0.07,30384330.97,13205969.24,3873947.08,2367138.84,10348394.88
P0448,Energy,Medium,8,0.89,91207773.38,0.16,0.5,4,0.03,0.09,38380531.86,16134880.08,3352372.81,2685102.63,14370112.92
P0448,Energy,Medium,8,0.89,91207773.38,0.16,0.5,5,0.07,0.06,32448163.44,14080803.05,3794508.21,2523669.27,11545709.91
P0448,Energy,Medium,8,0.89,91207773.38,0.16,0.5,6,0.03,-0.01,35643470.06,15762187.13,2184939.8,2870620.45,14050760.12
P0448,Energy,Medium,8,0.89,91207773.38,0.16,0.5,7,0.06,0.03,35200840.86,14890208.86,1986046.7,2518451.04,14845581.22
P0448,Energy,Medium,8,0.89,91207773.38,0.16,0.5,8,0.05,0.11,37144117.07,17112665.03,1999205.52,2742867.59,14076691.12
P0449,Healthcare,Medium,3,0.88,70377634.79,0.29,0.32,1,0.05,0.02,18041820.62,11252008.35,5367446.96,1392610.93,-1867977.57
P0449,Healthcare,Medium,3,0.88,70377634.79,0.29,0.32,2,0.03,0.01,20415290.75,12779310.33,3106366.65,1519833.72,2245013.1
P0449,Healthcare,Medium,3,0.88,70377634.79,0.29,0.32,3,0.09,0.05,34398474.92,21162361.65,753387.2,2786059.84,7712544.86
P0450,Real Estate,Medium,4,0.43,118811815.89,0.29,0.38,1,0.03,-0.01,21016002.02,13999071.5,17235800.14,1475654.34,-13182754.75
P0450,Real Estate,Medium,4,0.43,118811815.89,0.29,0.38,2,0.05,0.04,33444245.79,22447056.89,5886571.23,2148484.18,1291722.57
P0450,Real Estate,Medium,4,0.43,118811815.89,0.29,0.38,3,0.04,0.1,36269796.92,23206963.54,2350583.21,2656890.44,6446644.22
P0450,Real Estate,Medium,4,0.43,118811815.89,0.29,0.38,4,0.07,0.07,42205945.07,27020639.78,2921198.06,3127863.61,7330064.03
P0451,Real Estate,Medium,7,0.49,37654368.88,0.28,0.37,1,0.05,0.02,12184003.29,7958616.73,3153501.95,1089553.37,-1209335.32
P0451,Real Estate,Medium,7,0.49,37654368.88,0.28,0.37,2,0.03,0.08,21717841.49,16149505.43,1592189.19,1538779.72,1919353.06
P0451,Real Estate,Medium,7,0.49,37654368.88,0.28,0.37,3,0.03,0.09,27765925.97,19561142.63,1128214.83,2246514.38,3915920.92
P0451,Real Estate,Medium,7,0.49,37654368.88,0.28,0.37,4,0.06,-0.02,24896058.73,18023760.59,2033768.17,1953465.11,3214629.1
P0451,Real Estate,Medium,7,0.49,37654368.88,0.28,0.37,5,0.05,0.05,31100067.91,20250416.45,1836928.39,2620759.89,5224344.48
P0451,Real Estate,Medium,7,0.49,37654368.88,0.28,0.37,6,0.04,0.13,27131151.22,19994669.07,957972.47,2407579.59,4341944.25
P0451,Real Estate,Medium,7,0.49,37654368.88,0.28,0.37,7,0.04,-0.03,27725864.04,20965053.69,197281.97,2355516.73,4554645.19
P0452,Technology,Medium,9,0.1,47592980.89,0.31,0.18,1,0.05,0.0,20079852.15,9287180.27,6274913.69,2112735.16,-925366.32
P0452,Technology,Medium,9,0.1,47592980.89,0.31,0.18,2,0.04,0.04,29002180.13,12301204.86,1458381.2,3553931.41,8518867.51
P0452,Technology,Medium,9,0.1,47592980.89,0.31,0.18,3,0.05,0.06,28791097.78,13038289.73,868806.04,2899864.75,10133768.87
P0452,Technology,Medium,9,0.1,47592980.89,0.31,0.18,4,0.06,0.02,29325277.15,12776513.31,2198290.66,3432865.7,8366988.37
P0452,Technology,Medium,9,0.1,47592980.89,0.31,0.18,5,0.05,0.09,35287158.24,15454521.17,561722.43,3779745.44,13174952.55
P0452,Technology,Medium,9,0.1,47592980.89,0.31,0.18,6,0.07,0.14,40170917.08,17895202.67,1563895.98,4138828.96,13691869.91
P0452,Technology,Medium,9,0.1,47592980.89,0.31,0.18,7,0.05,0.09,38834488.17,18571435.59,2178185.23,4154567.54,11559524.91
P0452,Technology,Medium,9,0.1,47592980.89,0.31,0.18,8,0.07,0.01,29625880.79,12493508.51,2377921.78,3196058.12,9693791.65
P0452,Technology,Medium,9,0.1,47592980.89,0.31,0.18,9,0.11,0.09,37458838.43,17073751.24,471055.74,4552823.06,12563862.09
P0453,Technology,Small,7,0.78,43259456.61,0.24,0.5,1,0.05,0.11,15345696.09,7853159.05,5151450.49,1384351.63,-833360.4
P0453,Technology,Small,7,0.78,43259456.61,0.24,0.5,2,0.07,0.07,22262940.46,11698881.05,743910.36,1960599.46,6889272.7
P0453,Technology,Small,7,0.78,43259456.61,0.24,0.5,3,0.08,0.04,28460213.68,15236561.27,1114992.82,2387996.33,8101328.59
P0453,Technology,Small,7,0.78,43259456.61,0.24,0.5,4,0.03,0.06,29505521.61,15106869.13,1405866.76,2546320.74,9282460.51
P0453,Technology,Small,7,0.78,43259456.61,0.24,0.5,5,0.07,0.05,33558862.48,18821800.52,2395259.37,2835870.55,8629778.38
P0453,Technology,Small,7,0.78,43259456.61,0.24,0.5,6,0.06,-0.02,33071987.46,16373804.7,1266935.89,2489692.01,11546905.28
P0453,Technology,Small,7,0.78,43259456.61,0.24,0.5,7,0.04,0.07,30252910.01,16044092.84,551186.34,2413816.1,10105761.38
P0454,Infrastructure,Small,8,0.68,91675218.29,0.2,0.71,1,0.07,0.03,20986118.68,13926083.41,11496703.39,1409582.62,-7458410.88
P0454,Infrastructure,Small,8,0.68,91675218.29,0.2,0.71,2,0.05,0.03,26828297.18,17886887.46,5557320.05,1602579.68,1317893.8
P0454,Infrastructure,Small,8,0.68,91675218.29,0.2,0.71,3,0.07,0.06,35732355.2,23179944.93,4657371.96,2345578.99,4444011.01
P0454,Infrastructure,Small,8,0.68,91675218.29,0.2,0.71,4,0.06,0.05,37379367.85,25164568.49,4750930.42,2514636.85,4894070.75
P0454,Infrastructure,Small,8,0.68,91675218.29,0.2,0.71,5,0.09,0.09,39162888.88,24957612.94,3915653.05,2782586.53,7321378.16
P0454,Infrastructure,Small,8,0.68,91675218.29,0.2,0.71,6,0.05,0.12,44520413.34,31431589.57,1240489.2,2921229.56,9297084.78
P0454,Infrastructure,Small,8,0.68,91675218.29,0.2,0.71,7,0.02,0.09,32633999.45,19579616.86,5835574.04,2135291.42,5803629.89
P0454,Infrastructure,Small,8,0.68,91675218.29,0.2,0.71,8,0.04,0.02,38989748.03,24655265.76,1060867.09,2799652.47,9532859.69
P0455,Infrastructure,Medium,6,0.17,85322316.77,0.27,0.32,1,0.07,0.05,20267621.24,11238344.02,8113921.51,2299872.71,-3654262.84
P0455,Infrastructure,Medium,6,0.17,85322316.77,0.27,0.32,2,0.07,0.1,32841483.15,18666404.75,1505336.56,3977298.85,7686467.84
P0455,Infrastructure,Medium,6,0.17,85322316.77,0.27,0.32,3,0.06,0.06,32618864.71,17816293.59,4897363.46,4303906.34,5562516.66
P0455,Infrastructure,Medium,6,0.17,85322316.77,0.27,0.32,4,0.06,0.06,29430098.41,16609829.48,2505056.42,3694008.05,7670409.44
P0455,Infrastructure,Medium,6,0.17,85322316.77,0.27,0.32,5,0.04,0.03,35556034.27,20845802.91,2160706.0,4224995.84,8191955.82
P0455,Infrastructure,Medium,6,0.17,85322316.77,0.27,0.32,6,0.02,0.07,33809267.43,17497209.59,1564518.56,3604843.96,10504506.76
P0456,Infrastructure,Large,5,0.32,80227973.41,0.26,0.5,1,0.03,0.11,12621462.53,8687109.86,10701261.31,930638.37,-9044576.44
P0456,Infrastructure,Large,5,0.32,80227973.41,0.26,0.5,2,0.05,0.06,15779114.9,9865507.1,1414831.36,1124747.55,2818944.96
P0456,Infrastructure,Large,5,0.32,80227973.41,0.26,0.5,3,0.08,0.03,19533326.83,13687521.6,1256910.54,1660945.69,2519617.2
P0456,Infrastructure,Large,5,0.32,80227973.41,0.26,0.5,4,0.06,0.1,21533289.01,15393613.31,3748835.99,1640366.03,801286.12
P0456,Infrastructure,Large,5,0.32,80227973.41,0.26,0.5,5,0.03,0.13,20815258.24,14234952.93,1149336.13,1620192.78,3845393.52
P0457,Infrastructure,Large,4,0.43,125754430.33,0.25,0.87,1,0.04,0.04,19209632.61,11884560.38,20145789.59,2170563.7,-16531738.83
P0457,Infrastructure,Large,4,0.43,125754430.33,0.25,0.87,2,0.05,-0.03,32135938.15,19577337.42,5482136.78,3782575.57,2573613.74
P0457,Infrastructure,Large,4,0.43,125754430.33,0.25,0.87,3,0.05,0.1,43856499.64,29451616.85,3481720.65,4358070.15,6730716.95
P0457,Infrastructure,Large,4,0.43,125754430.33,0.25,0.87,4,0.04,0.03,42192760.58,27041967.32,2513263.56,4610371.38,8542936.11
P0458,Real Estate,Large,6,0.57,187158142.75,0.22,0.56,1,0.05,0.05,41295469.95,24157234.48,15491639.32,4415840.32,-6549273.75
P0458,Real Estate,Large,6,0.57,187158142.75,0.22,0.56,2,0.05,0.1,53584169.45,33559048.19,4043869.8,6092003.27,10372015.37
P0458,Real Estate,Large,6,0.57,187158142.75,0.22,0.56,3,0.05,0.05,67473984.93,39424979.26,9251565.62,6555200.27,12283660.91
P0458,Real Estate,Large,6,0.57,187158142.75,0.22,0.56,4,0.04,0.05,58881841.94,35398372.14,6153394.58,6391197.19,12275680.5
P0458,Real Estate,Large,6,0.57,187158142.75,0.22,0.56,5,0.05,0.05,67611512.04,38430002.05,4836361.79,7701928.21,16611944.47
P0458,Real Estate,Large,6,0.57,187158142.75,0.22,0.56,6,0.06,0.04,70073216.53,38731983.01,1451753.91,8040773.82,23753722.91
P0459,Healthcare,Large,4,0.83,98861889.99,0.26,0.46,1,0.05,0.06,40033731.85,23278645.32,5086055.74,2185383.26,5247017.54
P0459,Healthcare,Large,4,0.83,98861889.99,0.26,0.46,2,0.03,0.06,65734687.98,35544307.34,4071195.09,4019684.29,17555597.17
P0459,Healthcare,Large,4,0.83,98861889.99,0.26,0.46,3,0.03,0.04,64108429.17,32169232.2,3705288.18,3459380.47,20231463.25
P0459,Healthcare,Large,4,0.83,98861889.99,0.26,0.46,4,0.03,0.07,66367914.34,37807469.79,1329710.01,3584358.26,19364956.89
P0460,Infrastructure,Small,7,0.84,112155389.77,0.3,0.54,1,0.07,0.04,26451922.35,15789792.36,14554979.54,2309516.57,-9121564.11
P0460,Infrastructure,Small,7,0.84,112155389.77,0.3,0.54,2,0.07,0.02,33667042.73,19702204.86,5580284.84,3249904.8,3238823.04
P0460,Infrastructure,Small,7,0.84,112155389.77,0.3,0.54,3,0.04,0.03,33028241.31,19618863.05,4038940.07,3482401.81,5063045.84
P0460,Infrastructure,Small,7,0.84,112155389.77,0.3,0.54,4,0.07,0.06,45520091.79,26897202.83,1586279.29,4517788.69,10436676.41
P0460,Infrastructure,Small,7,0.84,112155389.77,0.3,0.54,5,0.06,0.02,45873303.22,28350788.72,3724769.52,4489636.12,8845372.15
P0460,Infrastructure,Small,7,0.84,112155389.77,0.3,0.54,6,0.05,0.1,49125805.15,32633976.06,3149533.86,5245954.95,7522609.23
P0460,Infrastructure,Small,7,0.84,112155389.77,0.3,0.54,7,0.07,0.05,50371485.88,32733429.03,1020099.5,4304412.8,12055006.85
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,1,0.09,0.1,51942447.68,38317469.99,4958625.39,2992896.38,2955110.58
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,2,0.06,0.11,71101761.54,53938533.82,2077537.42,3894987.46,10805347.49
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,3,0.05,0.05,95296381.29,71985568.88,4536885.63,5284323.12,13018011.38
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,4,0.03,0.09,97029946.01,68545761.84,1271831.73,5063266.66,21419371.42
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,5,0.06,0.09,95146374.68,67388847.18,3589966.4,4790969.83,19201371.54
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,6,0.05,0.07,91225805.46,72829936.86,1994521.58,4578930.04,12576951.28
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,7,0.03,0.08,71346339.0,51311604.44,4108817.74,3981736.87,13920601.63
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,8,0.06,-0.02,81907452.04,60797124.8,3668278.23,4463934.32,13315142.39
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,9,0.09,0.12,91801199.18,71884751.68,2166260.62,5320457.01,12914858.23
P0461,Manufacturing,Medium,10,0.46,77188296.31,0.2,0.36,10,0.06,0.07,88023761.15,61525930.4,1835901.87,4607330.53,20553536.57
P0462,Manufacturing,Small,6,0.78,73885427.41,0.33,0.62,1,0.04,0.06,39847134.31,27421117.78,10613161.76,5133051.05,-7311668.13
P0462,Manufacturing,Small,6,0.78,73885427.41,0.33,0.62,2,0.02,-0.0,52321389.15,35166417.08,1167653.32,7132108.01,8114971.8
P0462,Manufacturing,Small,6,0.78,73885427.41,0.33,0.62,3,0.06,0.05,70400980.23,41902739.16,3182728.76,9842472.03,12557669.85
P0462,Manufacturing,Small,6,0.78,73885427.41,0.33,0.62,4,0.02,0.09,62539624.32,44146969.04,3473213.1,8422909.23,9773768.75
P0462,Manufacturing,Small,6,0.78,73885427.41,0.33,0.62,5,0.04,0.0,66361015.62,45759140.37,3851085.8,8781323.8,9507831.27
P0462,Manufacturing,Small,6,0.78,73885427.41,0.33,0.62,6,0.05,0.03,69250282.85,44218130.12,661758.54,8983028.82,14862226.62
P0463,Technology,Medium,5,0.74,11264899.02,0.28,0.45,1,0.06,0.01,4043392.77,1955065.88,1639223.72,303387.62,-426630.97
P0463,Technology,Medium,5,0.74,11264899.02,0.28,0.45,2,0.04,0.04,7773936.55,3912133.32,631767.35,651974.0,1760789.82
P0463,Technology,Medium,5,0.74,11264899.02,0.28,0.45,3,0.09,0.08,9068786.7,4763421.87,603466.84,695072.13,2455378.36
P0463,Technology,Medium,5,0.74,11264899.02,0.28,0.45,4,0.07,0.06,8678104.19,4682433.3,413699.3,639873.84,2500999.4
P0463,Technology,Medium,5,0.74,11264899.02,0.28,0.45,5,0.04,0.04,8597500.1,4380669.23,173004.37,690799.71,2820741.97
P0464,Energy,Medium,8,0.57,129795119.26,0.23,0.68,1,0.06,0.03,20131924.83,13410701.01,7398025.24,1657634.35,-3802885.99
P0464,Energy,Medium,8,0.57,129795119.26,0.23,0.68,2,0.07,0.02,33202994.25,24046143.87,1539537.48,2494694.85,4791145.78
P0464,Energy,Medium,8,0.57,129795119.26,0.23,0.68,3,0.05,0.07,38548798.85,27098490.39,6488846.79,3090825.02,1894594.57
P0464,Energy,Medium,8,0.57,129795119.26,0.23,0.68,4,0.06,0.08,42194633.77,29440403.75,1819324.5,3438789.37,7956064.18
P0464,Energy,Medium,8,0.57,129795119.26,0.23,0.68,5,0.06,0.05,41033889.14,29414341.56,2718000.44,3496142.17,6191390.27
P0464,Energy,Medium,8,0.57,129795119.26,0.23,0.68,6,0.08,0.05,49891234.41,35718181.24,2396100.2,3942942.25,8202168.86
P0464,Energy,Medium,8,0.57,129795119.26,0.23,0.68,7,0.08,0.06,42812888.42,31296809.72,5955077.23,3240702.75,3834861.65
P0464,Energy,Medium,8,0.57,129795119.26,0.23,0.68,8,0.05,0.06,37394052.85,27287339.78,1002953.37,2631188.46,7980092.52
P0465,Healthcare,Large,7,0.18,17823394.51,0.31,0.28,1,0.07,0.01,6759003.0,4094297.25,2593978.58,466961.93,-1280373.07
P0465,Healthcare,Large,7,0.18,17823394.51,0.31,0.28,2,0.04,0.04,8215342.24,5576454.69,737183.66,620222.29,899462.6
P0465,Healthcare,Large,7,0.18,17823394.51,0.31,0.28,3,0.08,-0.01,8616829.28,4941917.88,378611.55,685972.25,2058347.05
P0465,Healthcare,Large,7,0.18,17823394.51,0.31,0.28,4,0.07,0.05,10197409.59,6768024.3,439317.35,802278.66,1864126.33
P0465,Healthcare,Large,7,0.18,17823394.51,0.31,0.28,5,0.02,0.05,9502649.12,6176851.55,753804.93,716171.52,1697142.57
P0465,Healthcare,Large,7,0.18,17823394.51,0.31,0.28,6,0.02,0.11,11900465.78,7393166.46,920325.3,1057042.43,1747754.72
P0465,Healthcare,Large,7,0.18,17823394.51,0.31,0.28,7,0.06,-0.01,9680862.93,6434666.76,104398.6,736079.82,2395513.57
P0466,Energy,Small,6,0.45,193373321.55,0.2,0.63,1,0.06,0.09,46844907.76,26990165.9,15240798.31,4175816.75,-3418016.27
P0466,Energy,Small,6,0.45,193373321.55,0.2,0.63,2,0.08,0.02,65184834.64,38741193.86,6611728.22,5110515.58,13880205.22
P0466,Energy,Small,6,0.45,193373321.55,0.2,0.63,3,0.09,0.02,88641455.55,50064786.74,2621303.51,6738078.45,25445406.66
P0466,Energy,Small,6,0.45,193373321.55,0.2,0.63,4,0.05,0.07,105430245.68,62808991.88,1932638.55,8527769.41,31579142.6
P0466,Energy,Small,6,0.45,193373321.55,0.2,0.63,5,0.04,0.05,85043174.51,49035764.55,3563280.31,7150040.33,25985568.03
P0466,Energy,Small,6,0.45,193373321.55,0.2,0.63,6,0.06,0.06,98969716.88,55301359.69,3003811.49,8032832.79,31280558.84
P0467,Energy,Medium,8,0.33,236295195.16,0.29,0.56,1,0.04,0.15,96272519.73,56061553.15,27538431.38,10705786.26,-10288399.44
P0467,Energy,Medium,8,0.33,236295195.16,0.29,0.56,2,0.08,0.11,103859683.82,65042364.13,10538790.58,13161748.68,14743342.24
P0467,Energy,Medium,8,0.33,236295195.16,0.29,0.56,3,0.06,0.04,139145281.08,77800370.42,11823494.92,15324764.06,30593982.34
P0467,Energy,Medium,8,0.33,236295195.16,0.29,0.56,4,0.04,0.06,123612317.84,70429488.34,4751369.01,13032502.35,34320952.78
P0467,Energy,Medium,8,0.33,236295195.16,0.29,0.56,5,0.05,0.06,132317796.6,80566602.5,5650277.59,14107051.48,29339651.19
P0467,Energy,Medium,8,0.33,236295195.16,0.29,0.56,6,0.07,0.02,117539152.56,60683396.63,11621893.85,13645202.33,29640174.42
P0467,Energy,Medium,8,0.33,236295195.16,0.29,0.56,7,0.04,0.11,149673330.41,85612699.56,4028816.85,17197642.4,38922643.86
P0467,Energy,Medium,8,0.33,236295195.16,0.29,0.56,8,0.04,0.05,130462921.27,76219850.74,3742166.32,15385257.28,36540630.53
P0468,Energy,Small,5,0.4,115335084.87,0.3,0.49,1,0.1,0.07,36315241.44,24923308.97,17578276.27,2830482.95,-12931392.54
P0468,Energy,Small,5,0.4,115335084.87,0.3,0.49,2,0.03,0.06,42526747.7,26638890.19,5237502.97,3424293.18,5453025.51
P0468,Energy,Small,5,0.4,115335084.87,0.3,0.49,3,0.03,0.03,53762571.11,35513535.96,5547333.81,4263307.17,5968671.61
P0468,Energy,Small,5,0.4,115335084.87,0.3,0.49,4,0.05,-0.03,49052287.89,29204805.74,3162519.16,3526275.56,11670718.46
P0468,Energy,Small,5,0.4,115335084.87,0.3,0.49,5,0.04,-0.0,56613726.55,34225296.78,841282.49,4284219.36,14294349.18
P0469,Healthcare,Small,8,0.48,34402648.98,0.27,0.59,1,0.05,0.11,17911722.76,10394142.55,3825134.34,1663320.38,-8480.41
P0469,Healthcare,Small,8,0.48,34402648.98,0.27,0.59,2,0.07,0.03,24843864.01,14781672.61,938019.26,2128333.12,5875640.73
P0469,Healthcare,Small,8,0.48,34402648.98,0.27,0.59,3,0.09,0.04,29704154.82,16657961.9,975152.02,2872166.68,7693073.42
P0469,Healthcare,Small,8,0.48,34402648.98,0.27,0.59,4,0.05,0.1,30496737.49,17808898.73,647178.89,2741131.65,7994647.18
P0469,Healthcare,Small,8,0.48,34402648.98,0.27,0.59,5,0.08,0.04,27712817.2,15594264.2,607518.93,2286206.53,8846241.18
P0469,Healthcare,Small,8,0.48,34402648.98,0.27,0.59,6,0.07,0.05,34927797.85,20520945.61,1136453.35,3274079.07,8152387.98
P0469,Healthcare,Small,8,0.48,34402648.98,0.27,0.59,7,0.05,0.15,36183417.63,20317376.62,1272582.32,3032057.36,11220302.45
P0469,Healthcare,Small,8,0.48,34402648.98,0.27,0.59,8,0.06,0.04,33310974.97,19338587.34,904541.17,2800420.05,9792714.87
P0470,Manufacturing,Small,4,0.39,70032298.08,0.23,0.49,1,0.06,0.1,30952458.78,23703462.96,7632618.69,3839563.44,-5752009.42
P0470,Manufacturing,Small,4,0.39,70032298.08,0.23,0.49,2,0.04,0.04,39433683.06,31988550.62,3737997.06,5115835.96,721749.01
P0470,Manufacturing,Small,4,0.39,70032298.08,0.23,0.49,3,0.06,0.08,56658584.3,50053611.62,2043865.81,7301869.18,868534.44
P0470,Manufacturing,Small,4,0.39,70032298.08,0.23,0.49,4,0.06,-0.01,53291754.68,45396399.29,1016363.93,6378447.09,6282511.16
P0471,Energy,Small,10,0.49,142505861.46,0.26,0.71,1,0.05,0.05,23692350.25,12684597.94,11648113.32,1171313.26,-4690088.44
P0471,Energy,Small,10,0.49,142505861.46,0.26,0.71,2,0.07,0.08,41515090.71,21205944.11,5367772.1,2059977.46,9273318.67
P0471,Energy,Small,10,0.49,142505861.46,0.26,0.71,3,0.03,0.11,38433967.82,18780194.19,7941793.33,1907918.58,6609587.21
P0471,Energy,Small,10,0.49,142505861.46,0.26,0.71,4,0.06,0.01,53493344.84,26926713.65,3434279.14,2792727.84,15662904.78
P0471,Energy,Small,10,0.49,142505861.46,0.26,0.71,5,0.06,0.06,47376805.62,24139111.44,1961641.27,2406116.37,15709123.82
P0471,Energy,Small,10,0.49,142505861.46,0.26,0.71,6,0.03,0.02,50046683.34,25203128.48,7790066.01,2521703.83,10445827.16
P0471,Energy,Small,10,0.49,142505861.46,0.26,0.71,7,0.08,0.1,49064154.44,26564687.95,2478717.38,2546530.93,13985509.39
P0471,Energy,Small,10,0.49,142505861.46,0.26,0.71,8,0.05,0.04,54911334.62,26773220.78,6874413.2,2984606.3,13319697.46
